,정류장이름,정류장ID,위도,경도
2293,율곡리,JUB312101931,35.97251846,127.18596777
2294,장구리,JUB312101932,35.97050218,127.12599459
2295,제뱅이,JUB312101933,35.97326991,127.10719502
2296,장구리,JUB312101934,35.97046888,127.12637193
2297,죽산마을,JUB312101935,35.97410013,127.16253155
2298,죽산마을,JUB312101936,35.97425405,127.16258335
2299,고산터미널,JUB312101937,35.9748106,127.20695051
2300,고산터미널,JUB312101938,35.97519123,127.20581534
2301,원산마을,JUB312101939,35.97553862,127.19242796
2302,원산마을,JUB312101940,35.97555817,127.19215702
2303,전강마을,JUB312101941,35.97574805,127.11007307
2304,전강마을,JUB312101942,35.97587907,127.11000961
2305,고산고입구,JUB312101943,35.97591272,127.20105277
2306,고산고입구,JUB312101944,35.97611364,127.20114092
2307,서봉마을,JUB312101945,35.97681152,127.19620305
2308,서봉마을,JUB312101946,35.97702633,127.19620383
2309,옥동마을,JUB312101947,35.97780164,127.12145454
2310,옥동마을,JUB312101948,35.9772293,127.1213501
2311,만동마을,JUB312101949,35.97922195,127.1182119
2312,만동마을,JUB312101950,35.97938165,127.11806942
2313,무관마을,JUB312101951,35.98315002,127.11915341
2314,무관마을,JUB312101952,35.98303944,127.11882197
2315,용동,JUB312101953,35.98068094,127.15527426
2316,용동,JUB312101954,35.98082199,127.1554236
2317,탄광,JUB312101955,35.98496147,127.15003406
2318,탄광,JUB312101956,35.98512408,127.14959272
2319,새터,JUB312101957,35.9887678,127.11778905
2320,새터,JUB312101958,35.98889346,127.1180655
2321,신복,JUB312101959,35.98946802,127.14581397
2322,신복,JUB312101960,35.98965569,127.14580582
2323,제촌,JUB312101961,35.99138125,127.10928768
2324,제촌,JUB312101962,35.99144378,127.109085
2325,신촌마을입구,JUB312101963,35.99267068,127.11957992
2326,문장마을,JUB312101964,35.99215504,127.14210557
2327,문장마을,JUB312101965,35.9922916,127.14164199
2328,신촌마을입구,JUB312101966,35.99276318,127.1192442
2329,백제대,JUB312101967,35.99473314,127.12774868
2330,비봉종점,JUB312101968,35.99472473,127.14019723
2331,비봉종점,JUB312101969,35.99486847,127.14032361
2332,백제대,JUB312101970,35.99493719,127.12764367
2333,소농,JUB312101971,35.99889557,127.13757827
2334,소농,JUB312101972,35.99889718,127.13773219
2335,방곡마을,JUB312101973,36.00467973,127.13640555
2336,방곡마을,JUB312101974,36.00473908,127.13610882
2337,중리,JUB312101975,36.00733873,127.13451393
2338,중리,JUB312101976,36.00745028,127.13468524
2339,동리,JUB312101977,36.01249756,127.13045681
2340,동리,JUB312101978,36.01257825,127.13062439
2341,명곡,JUB312101979,36.018054,127.12832427
2342,명곡,JUB312101980,36.01822566,127.12803297
2343,천호동,JUB312101981,36.0283499,127.12781249
2344,천호동,JUB312101982,36.02835138,127.12807426
2345,원구암,JUB312101983,35.94076091,127.10702223
2346,농원종점,JUB312101984,35.92735564,127.08866793
2347,양야리경로당,JUB312101985,35.93277841,127.20573936
2348,입석마을,JUB312101992,35.92620869,127.27229752
2349,입석마을,JUB312101993,35.92634846,127.27243647
2350,둔산라송아파트,JUB312101994,35.9605152,127.1221577
2351,뷰텍,JUB312101998,35.95863393,127.12970697
2352,뷰텍,JUB312101999,35.95878836,127.12979359
2353,백운암마을,JUB312102002,35.88925534,127.24281151
2354,백운암마을,JUB312102003,35.88920266,127.24303354
2355,서곡마을,JUB312102004,35.83590776,127.09828902
2356,삼례시장,JUB312102009,35.91095521,127.0733218
2357,삼례시장,JUB312102010,35.91109004,127.07327591
2358,봉계마을,JUB312102024,35.91302042,127.17985736
2359,지동마을,JUB312102025,35.91263963,127.17952891
2360,신지동마을,JUB312102026,35.91609041,127.17606407
2361,신지동마을,JUB312102027,35.91594461,127.17583291
2362,양전마을,JUB312102028,35.92005625,127.17084841
2363,양전마을,JUB312102029,35.92013308,127.1702271
2364,완주군청,JUB312102030,35.90364372,127.16176944
2365,운곡마을,JUB312102031,35.90422213,127.15812971
2366,운곡마을,JUB312102032,35.90409168,127.1575218
2367,완주군청,JUB312102033,35.90343566,127.16166086
2368,신촌마을,JUB312132040,35.89807174,127.19041444
2369,신촌마을,JUB312132041,35.89802615,127.19033737
2370,구사마을,JUB312132070,35.85331005,127.03056249
2371,조사마을,JUB312132074,35.9041334,127.0922152
2372,조사마을,JUB312132075,35.9039162,127.0919725
2373,두현마을,JUB312132114,35.83179932,127.07170873
2374,일임교,JUB312132221,35.88457792,127.2147476
2375,매산교,JUB312132233,35.6816419,127.1029292
2376,어우가름재,JUB312132237,35.9673548,127.1816669
2377,어우가름재,JUB312132238,35.96723029,127.18191209
2378,봉곡,JUB312132239,35.96372128,127.18015228
2379,봉곡,JUB312132240,35.96379459,127.18032891
2380,고산농협,JUB312132241,35.97549192,127.20494746
2381,하가부영아파트,JUB312132242,35.84327127,127.10908478
2382,하가부영아파트,JUB312132243,35.8433088,127.10928361
2383,신전마을,JUB312132257,35.72291662,127.11506907
2384,송천노인복지센터,JUB312132259,35.86863502,127.13099155
2385,이서종점,JUB312132265,35.8198475,127.0206476
2386,삼성문화회관,JUB312302214,35.8436702,127.1307982
2387,석전리,JUB312322256,35.91967876,127.10539943
2388,자암마을,JUB312900001,35.9956899,127.1671463
2389,LS엠트론엔진공장,JUB312900002,35.9698093,127.1179573
2390,장승리종점,JUB313100388,35.79628564,127.34187102
2391,장승리종점,JUB313100390,35.79642195,127.34194062
2392,장승리종점입구,JUB313100435,35.79944378,127.33762352
2393,장승리종점입구,JUB313100442,35.79965825,127.33774294
2394,원세동,JUB313100469,35.80272082,127.3274573
2395,원세동,JUB313100471,35.80278728,127.32763549
2396,이랑둥지,JUB313100575,35.81250526,127.31722556
2397,이랑둥지,JUB313100577,35.81258379,127.3173265
2398,대곡,JUB313100700,35.82061988,127.31591908
2399,대곡,JUB313100702,35.82063695,127.31576635
2400,모래재휴게소,JUB313100837,35.82897536,127.31275137
2401,모래재휴게소,JUB313100840,35.82915033,127.31287862
2402,전북대종점,JUB316032081,35.8495494,127.1275173
2403,마암초교,JUB316032253,35.60420968,127.10541095
2404,장작골,JUB316100001,35.58787971,127.10389801
2405,장작골,JUB316100002,35.58802884,127.10373582
2406,마암분교,JUB316100003,35.59366113,127.12479327
2407,가는정이,JUB316100004,35.59382187,127.10395792
2408,가는정이,JUB316100005,35.59397733,127.10387372
2409,하운암,JUB316100006,35.5976497,127.10854435
2410,하운암,JUB316100007,35.59772402,127.10869525
2411,하운암,JUB316100008,35.60685332,127.1103971
2412,운암교,JUB316100009,35.60871212,127.1061338
2413,운암교,JUB316100010,35.60878947,127.10581442
2414,마암리,JUB316100011,35.61501936,127.10256583
2415,마암리,JUB316100012,35.61587158,127.10274369
2416,막은댐,JUB316100013,35.61870064,127.10364081
2417,막은댐,JUB316100014,35.61877348,127.10342204
2418,상운암,JUB316100033,35.6596684,127.1593092
2419,신덕삼거리,JUB316100036,35.66875962,127.15206838
2420,관촌터미널,JUB316100041,35.67326476,127.27006803
2421,관촌터미널,JUB316100042,35.6733015,127.26968769
2422,관촌시장,JUB316100043,35.67670354,127.26851128
2423,관촌시장,JUB316100044,35.67680568,127.2686781
2424,신흥마을,JUB316100045,35.68186878,127.15652109
2425,용정마을,JUB316100048,35.68405914,127.26258256
2426,용정마을,JUB316100049,35.68431501,127.26283993
2427,슬치마을,JUB316100054,35.68974254,127.25410863
2428,슬치마을,JUB316100055,35.69033991,127.25348091
2429,학산마을,JUB316100062,35.70046075,127.16023285
2430,신덕신기마을,JUB316100071,35.70834702,127.1537154
2431,신덕신기마을,JUB316101987,35.70820839,127.15383814
2432,학산마을,JUB316101988,35.70044302,127.16006238
2433,신흥마을,JUB316101989,35.6819711,127.15662706
2434,신덕삼거리,JUB316101990,35.6686885,127.15226665
2435,상운암,JUB316101991,35.6595778,127.159177
2436,하가더루벤스아파트,JUB306032043,35.84599612,127.10894951
2437,돌꼭지,JUB306032048,35.8243496,127.0363565
2438,송천역네거리,JUB306032060,35.86878898,127.12129269
2439,송천역네거리,JUB306032061,35.8674704,127.1216536
2440,건지광장,JUB306032082,35.8467267,127.1287653
2441,혁신호반3차아파트,JUB306032151,35.8331418,127.0664632
2442,혁신호반3차아파트,JUB306032152,35.8328908,127.0668632
2443,호반2차아파트,JUB306032153,35.84341507,127.06347119
2444,호반2차아파트,JUB306032154,35.84380798,127.06300164
2445,국민연금공단,JUB306032155,35.8387692,127.0701188
2446,국민연금공단,JUB306032156,35.8385803,127.0702416
2447,만성LH퍼스트리움,JUB306032157,35.8376198,127.0739395
2448,만성LH퍼스트리움,JUB306032158,35.8369466,127.0748123
2449,월평마을,JUB306032185,35.83459645,127.07417594
2450,원오신,JUB306032301,35.8835422,127.036897
2451,test0722-2,JUB306032302,35.9424645,127.2444817
2452,송천동종점,JUB306032303,35.8699041,127.1093354
2453,송천동종점,JUB306032304,35.8697397,127.109252
2454,동부대로여의역,JUB306032305,35.8749239,127.0855709
2455,메가월드,JUB306032306,35.8699511,127.1124312
2456,동부대로 농수산시장,JUB306032307,35.8699127,127.1184873
2457,관암마을,JUB306100635,35.8162727,127.1818402
2458,관암마을,JUB306100638,35.8164993,127.1823042
2459,재전,JUB306100653,35.81850626,127.20551602
2460,재전,JUB306100655,35.81859241,127.20555573
2461,아하마을,JUB306100660,35.81881936,127.19670061
2462,왜망실,JUB306100682,35.81992474,127.19835726
2463,전주시청.노송동시외버스정류소,JUB306100731,35.82307474,127.14967928
2464,중앙시장.중앙성당.방송대,JUB306100743,35.82397975,127.14462905
2465,중앙시장.세이브존,JUB306100752,35.82440898,127.14478939
2466,인후부영5차아파트,JUB306100753,35.82439205,127.16794612
2467,어은골,JUB306100757,35.8244614,127.13220763
2468,전주시청.노송동시외버스정류소,JUB306100761,35.82471365,127.14844268
2469,마당재,JUB306100764,35.82493459,127.16338169
2470,인후아남아파트,JUB306100780,35.82558952,127.16663131
2471,대우빌딩,JUB306100781,35.82578923,127.1465455
2472,인후아남아파트,JUB306100784,35.82607147,127.1654766
2473,중앙시장,JUB306100785,35.8261437,127.14388436
2474,아중제일2차아파트,JUB306100789,35.82629608,127.16732197
2475,진북터널,JUB306100790,35.82638557,127.12854865
2476,진북동양아파트,JUB306100791,35.82651846,127.13659388
2477,전주농협,JUB306100792,35.82651832,127.14637385
2478,진북터널,JUB306100796,35.82664654,127.12875355
2479,인후부영3차아파트,JUB306100798,35.82672858,127.17050772
2480,인후부영6차아파트,JUB306100801,35.8268367,127.16768459
2481,인봉초교,JUB306100806,35.82726625,127.16574295
2482,동국아파트,JUB306100808,35.82749939,127.13327081
2483,인봉초교,JUB306100810,35.82745586,127.16529872
2484,하인교마을,JUB306100811,35.82765841,127.17090123
2485,동국아파트,JUB306100812,35.82763312,127.13292676
2486,하인교마을,JUB306100815,35.82786676,127.17066002
2487,흥국생명,JUB306100817,35.82811986,127.1419199
2488,전북교육문화회관,JUB306100819,35.8283769,127.13705488
2489,인교마을아중요양병원,JUB306100820,35.82855924,127.17344848
2490,진북현대아파트.북전주세무서,JUB306100821,35.8286869,127.13069984
2491,진북현대아파트.북전주세무서,JUB306100823,35.82873738,127.13091021
2492,인교마을아중요양병원,JUB306100825,35.82884368,127.17349211
2493,기린대로현대병원,JUB306100827,35.82894399,127.14283256
2494,한국은행,JUB306100832,35.82907929,127.13953366
2495,인후부영2차아파트,JUB306100836,35.82924961,127.16430729
2496,한국농수산대학후문,JUB306100838,35.82963969,127.07107019
2497,용흥마을,JUB306100839,35.82944365,127.07136023
2498,기린대로현대병원,JUB306100842,35.82930275,127.14299561
2499,중앙여고,JUB306100843,35.82981818,127.16910791
2500,화약골,JUB306100844,35.82982541,127.15724898
2501,인후부영2차아파트,JUB306100845,35.830003,127.16363233
2502,화약골,JUB306100846,35.83007349,127.15724898
2503,중앙여고,JUB306100847,35.83007524,127.16879113
2504,서신교,JUB306100850,35.83022211,127.12871095
2505,한국은행.청소년상담센터,JUB306100851,35.83032546,127.13914965
2506,전주시교육청.전주고용복지센터,JUB306100852,35.830343,127.13617762
2507,서신교,JUB306100853,35.83042842,127.12894519
2508,아중역.한옥레일바이크,JUB306100854,35.83041074,127.17550641
2509,아중역.한옥레일바이크,JUB306100858,35.83095074,127.17474659
2510,진북우성아파트.전주고용복지센터,JUB306100859,35.83101554,127.13562582
2511,청소년상담센터.원광신협,JUB306100861,35.83141844,127.13871665
2512,진북전자상가,JUB306100862,35.83141746,127.14025275
2513,모래내,JUB306100864,35.83167509,127.14384075
2514,두현마을,JUB306100865,35.83228875,127.07221289
2515,진북전자상가,JUB306100867,35.83172599,127.13934233
2516,아중현대아파트,JUB306100869,35.83178082,127.16792027
2517,숲정이성당,JUB306100870,35.83188092,127.13017706
2518,숲정이성당,JUB306100872,35.83190592,127.13045206
2519,모래내,JUB306100879,35.83203886,127.14373151
2520,화평,JUB306100881,35.83217988,127.15824254
2521,진북우성아파트후문,JUB306100882,35.83221319,127.13260158
2522,진북우성아파트후문,JUB306100887,35.83235206,127.13260687
2523,우아롯데아파트,JUB306100888,35.83251021,127.16782411
2524,인후초교,JUB306100894,35.83293721,127.16264539
2525,인후6거리,JUB306100896,35.83310547,127.15184677
2526,인후초교,JUB306100897,35.83299303,127.1628757
2527,모래내시장,JUB306100898,35.83301705,127.14490334
2528,화평,JUB306100899,35.8330179,127.15827337
2529,모래내시장,JUB306100900,35.83305726,127.14549767
2530,기린네거리,JUB306100902,35.83331422,127.15461162
2531,인후6거리,JUB306100904,35.83321244,127.15167961
2532,기린대로금암광장,JUB306100905,35.8330432,127.1377309
2533,기린대로금암광장,JUB306100906,35.83345839,127.13783588
2534,거성고속맨션.자원봉사센터.고속버스터미널입구,JUB306100907,35.83348524,127.12760002
2535,기린초교,JUB306100908,35.83349292,127.15884669
2536,거성고속맨션.자원봉사센터.고속버스터미널입구,JUB306100909,35.8335539,127.12722363
2537,기린네거리,JUB306100910,35.83345252,127.15505288
2538,금암광장,JUB306100911,35.8330062,127.1373989
2539,아중대우아파트,JUB306100913,35.83358,127.1675838
2540,금암광장.청담한방병원,JUB306100915,35.83369489,127.13642739
2541,기린초교,JUB306100917,35.83379185,127.15906367
2542,고속버스터미널.불교회관,JUB306100918,35.83390745,127.13054921
2543,시외버스터미널,JUB306100922,35.83411679,127.13353119
2544,고속버스터미널.불교회관,JUB306100925,35.8343029,127.13009436
2545,아중대우아파트,JUB306100926,35.83422165,127.16767342
2546,시외버스터미널,JUB306100927,35.83437333,127.13328615
2547,도매다리,JUB306100930,35.83462885,127.1565985
2548,도매다리,JUB306100931,35.83465968,127.15641016
2549,가리내로 백제교,JUB306100936,35.83489768,127.12462519
2550,고용노동부전주지청,JUB306100937,35.83496455,127.16497601
2551,전주시민기록관,JUB306100938,35.83497116,127.15755178
2552,전주생명과학고등학교,JUB306100940,35.83502944,127.14835046
2553,동부대로아중천,JUB306100941,35.83507318,127.17308208
2554,전주생명과학고등학교,JUB306100943,35.83506423,127.14759274
2555,전주시민기록관,JUB306100944,35.83507037,127.1571197
2556,고용노동부전주지청,JUB306100945,35.8351482,127.1649914
2557,가리내로 백제교,JUB306100946,35.83487104,127.12591932
2558,고속버스터미널후문,JUB306100952,35.8356764,127.1290611
2559,고속버스터미널후문,JUB306100954,35.83569905,127.12958796
2560,인후휴먼시아아파트,JUB306100960,35.83623617,127.15178569
2561,종합경기장,JUB306100961,35.83627383,127.12520761
2562,금암시립도서관,JUB306100964,35.83642889,127.1371527
2563,인후휴먼시아아파트,JUB306100965,35.83641443,127.15116098
2564,안골,JUB306100966,35.83654835,127.15480906
2565,종합경기장,JUB306100967,35.83650057,127.12464075
2566,금암초교입구,JUB306100968,35.83655958,127.1369206
2567,금암1동주민센터,JUB306100969,35.83678745,127.13363898
2568,안골,JUB306100972,35.83675952,127.15536026
2569,경기장거성아파트,JUB306100973,35.83689022,127.12108885
2570,경기장거성아파트,JUB306100976,35.83700157,127.12143588
2571,유일여고.쌍용아파트,JUB306100979,35.83723305,127.15819068
2572,유일여자고등학교,JUB306100980,35.83723127,127.15993797
2573,수협도지회,JUB306100981,35.83728498,127.13178496
2574,수협도지회,JUB306100985,35.83746271,127.13157897
2575,제일풍경채아파트,JUB306100989,35.8375813,127.0783853
2576,제일풍경채아파트,JUB306100991,35.8377338,127.0781631
2577,동중학교,JUB306100992,35.83782996,127.15075133
2578,국민은행금암지점,JUB306100993,35.8379584,127.13141174
2579,기린아파트,JUB306100995,35.83802125,127.16294574
2580,금암중앙하이츠,JUB306100996,35.83806254,127.13769274
2581,삼호아파트,JUB306100997,35.83820735,127.16224477
2582,동중학교,JUB306100999,35.83842578,127.15118106
2583,하가지구휴먼빌아파트,JUB306101000,35.83851579,127.11477753
2584,인후시립도서관,JUB306101001,35.83842079,127.16477152
2585,인후1동주민센터,JUB306101002,35.838455,127.15619271
2586,전북일보사,JUB306101004,35.8384609,127.1311667
2587,하가지구휴먼빌아파트,JUB306101005,35.83862532,127.11496449
2588,인후시립도서관,JUB306101006,35.83872307,127.16456874
2589,금암중앙하이츠,JUB306101011,35.83893341,127.13831493
2590,고려병원,JUB306101012,35.83923015,127.16748582
2591,금상동,JUB306101013,35.83934701,127.1931949
2592,금상동,JUB306101014,35.83944993,127.19317527
2593,고려병원,JUB306101015,35.83951413,127.16745218
2594,한국건강관리협회,JUB306101016,35.83993218,127.11959615
2595,전북은행본점,JUB306101017,35.84009301,127.13143203
2596,한국건강관리협회,JUB306101018,35.84036684,127.1204101
2597,북일초교,JUB306101019,35.84067342,127.15489706
2598,전주덕진소방서,JUB306101020,35.84088606,127.13409664
2599,북일초교,JUB306101021,35.84087789,127.15521267
2600,가련산로하가영무예다음,JUB306101022,35.84168582,127.11129936
2601,백자삼거리,JUB306101023,35.8411902,127.1719365
2602,서고사,JUB306101026,35.8418277,127.0809075
2603,전북대정문.덕진소방서,JUB306101027,35.84113172,127.13321366
2604,백자동,JUB306101029,35.84109586,127.17091285
2605,서고사,JUB306101030,35.84110278,127.0802569
2606,배나무골,JUB306101033,35.84124683,127.13868959
2607,전북대학교.소나무한의원앞,JUB306101035,35.84140298,127.12706067
2608,금하마을,JUB306101036,35.84144892,127.18588406
2609,덕촌,JUB306101037,35.84168682,127.09645064
2610,금하마을,JUB306101038,35.84161492,127.18600106
2611,백자동,JUB306101039,35.84183281,127.17164531
2612,덕촌,JUB306101040,35.84196812,127.09679973
2613,산정우정신세계아파트,JUB306101041,35.84195743,127.16675918
2614,가련산로하가영무예다음,JUB306101042,35.84202607,127.1113025
2615,산정우정신세계아파트,JUB306101043,35.84221628,127.16706589
2616,전북대학교.농협앞,JUB306101044,35.84250102,127.12515768
2617,사대부고사거리,JUB306101046,35.84259848,127.13992156
2618,인후위브어울림아파트,JUB306101048,35.8426526,127.15200998
2619,전북대학교.한나여성병원앞,JUB306101049,35.8428057,127.12473323
2620,KT북전주지점.덕진광장,JUB306101050,35.84292878,127.12318242
2621,전북대학교.덕진성당앞,JUB306101051,35.84295672,127.12519715
2622,인후위브어울림아파트,JUB306101052,35.84295257,127.15251465
2623,KT북전주지점.덕진광장,JUB306101053,35.84310173,127.12308347
2624,전북대학병원입구,JUB306101056,35.843452,127.14277224
2625,사대부고사거리,JUB306101057,35.84346261,127.14108421
2626,덕진경찰서,JUB306101058,35.84355976,127.09439636
2627,덕진경찰서,JUB306101059,35.8436462,127.09327156
2628,우아럭키아파트,JUB306101062,35.84416667,127.16463352
2629,동전주우체국,JUB306101069,35.84463013,127.14664986
2630,전북대학병원입구,JUB306101070,35.84466416,127.14535014
2631,우아럭키아파트,JUB306101075,35.84490223,127.16451237
2632,금상동성당,JUB306101076,35.84498335,127.18042152
2633,금상동성당,JUB306101077,35.84501386,127.18129329
2634,가련산로.원대한방병원,JUB306101078,35.84538482,127.11554857
2635,전북대학병원내,JUB306101079,35.8457004,127.1423653
2636,명주골네거리.대자인병원,JUB306101080,35.84548171,127.15287844
2637,새마을금고.한국국토정보공사,JUB306101081,35.84549391,127.14966739
2638,가련산로.원대한방병원,JUB306101083,35.84571856,127.11545638
2639,기린대로덕진공원,JUB306101084,35.84574561,127.12136775
2640,명주골네거리.대자인병원,JUB306101085,35.84573059,127.15317879
2641,기린대로덕진공원,JUB306101086,35.84624591,127.11969439
2642,장동리,JUB306101087,35.8464008,127.0592584
2643,한국장애인고용공단전북지사,JUB306101088,35.84642572,127.15111712
2644,장동리,JUB306101089,35.84659383,127.05942308
2645,기린대로.원대한방병원,JUB306101090,35.8479443,127.11619494
2646,백제대로한국전기안전공사,JUB306101092,35.847482,127.155015
2647,전주역첫마중길,JUB306101094,35.8483197,127.1578906
2648,기린대로.원대한방병원,JUB306101095,35.84824786,127.11676511
2649,동부대로신기마을,JUB306101096,35.84647497,127.16291741
2650,온고을로 미래페이퍼,JUB306101097,35.84866117,127.08529072
2651,장동초교,JUB306101098,35.84870992,127.06223506
2652,청년회의소,JUB306101099,35.84867803,127.15183148
2653,청년회의소,JUB306101100,35.84868639,127.15223482
2654,장동초교,JUB306101102,35.84882038,127.06200484
2655,동부대로전주역,JUB306101103,35.84881087,127.16063486
2656,온고을로 미래페이퍼,JUB306101104,35.84904787,127.08547661
2657,도립국악원,JUB306101106,35.84907486,127.11891029
2658,덕일초중,JUB306101107,35.84909503,127.11385266
2659,전주역첫마중길,JUB306101110,35.8488499,127.1588352
2660,팔복남양아파트,JUB306101111,35.84929956,127.10245833
2661,도립국악원,JUB306101113,35.84934543,127.11968893
2662,전일여객,JUB306101115,35.84944843,127.11426908
2663,산정마을,JUB306101117,35.84945892,127.17335106
2664,미래페이퍼,JUB306101119,35.84963192,127.08472671
2665,산정마을,JUB306101120,35.8495391,127.17312355
2666,미래페이퍼,JUB306101121,35.84963967,127.08532363
2667,팔복남양아파트,JUB306101122,35.84987045,127.10246158
2668,전주역종점,JUB306101123,35.84994976,127.16109889
2669,온고을장례식장,JUB306101127,35.85035334,127.08232212
2670,동부대로전주역,JUB306101130,35.85042866,127.160103
2671,생물산업진흥원,JUB306101131,35.8505926,127.06270001
2672,생물산업진흥원,JUB306101133,35.85077956,127.0625166
2673,득정마을,JUB306101135,35.8509821,127.0346832
2674,득정마을,JUB306101137,35.8510131,127.0345557
2675,추천대교,JUB306101140,35.85120122,127.10941324
2676,법조타운입구,JUB306101141,35.85146089,127.07870782
2677,정비공단,JUB306101142,35.85157634,127.095864
2678,추천대교,JUB306101143,35.85157764,127.10963811
2679,원산정,JUB306101146,35.852111,127.1737875
2680,연화마을,JUB306101147,35.85198748,127.12987463
2681,정비공단,JUB306101148,35.85204409,127.09568025
2682,원산정,JUB306101149,35.8520747,127.1736991
2683,온고을로.하나로클럽,JUB306101150,35.85238121,127.07762199
2684,연화마을,JUB306101152,35.85240673,127.12977968
2685,전북어린이창의체험관.덕암,JUB306101155,35.85255545,127.12599037
2686,전북어린이창의체험관.덕암,JUB306101156,35.85282014,127.12568939
2687,팔복근린상가,JUB306101157,35.85285666,127.1038692
2688,가소마을,JUB306101158,35.85284536,127.19053678
2689,가소마을,JUB306101159,35.85298416,127.19046187
2690,팔복근린상가,JUB306101162,35.85328787,127.10516829
2691,송천 센트럴파크,JUB306101163,35.85332881,127.1193766
2692,실내배드민턴장 조경단,JUB306101164,35.85332241,127.13507863
2693,호성로 우아중,JUB306101165,35.85333135,127.15363551
2694,우아중,JUB306101167,35.85354059,127.15453607
2695,호성로 우아중,JUB306101168,35.85354332,127.1537574
2696,대한적십자사,JUB306101169,35.8538572,127.0662198
2697,도립여성중고 롯데마트,JUB306101170,35.85361352,127.11979367
2698,실내배드민턴장 조경단,JUB306101172,35.85366463,127.13513216
2699,대한적십자사,JUB306101173,35.8538202,127.0659653
2700,하나로클럽,JUB306101175,35.85387041,127.07787678
2701,체련공원 소리문화의전당,JUB306101176,35.85383428,127.13956112
2702,하나로클럽,JUB306101177,35.85394188,127.07765233
2703,공단주유소,JUB306101180,35.8540248,127.08900255
2704,체련공원 소리문화의전당,JUB306101181,35.85406304,127.13925729
2705,아래삼거리,JUB306101183,35.85402895,127.196406
2706,기린중,JUB306101186,35.85423569,127.15818391
2707,아래삼거리,JUB306101187,35.8542283,127.19623694
2708,이편한세상 우아,JUB306101190,35.85440409,127.15561827
2709,공단주유소,JUB306101191,35.8538749,127.0884193
2710,팔복주유소,JUB306101192,35.85454879,127.10381288
2711,기린중,JUB306101193,35.85455441,127.15760015
2712,전주동물원,JUB306101198,35.85480228,127.1411122
2713,호성동엘지동아아파트,JUB306101200,35.85489152,127.15149007
2714,우아우성아파트,JUB306101208,35.85520293,127.15564844
2715,호성동엘지동아아파트,JUB306101209,35.85527563,127.15102965
2716,송천삼거리 롯데마트,JUB306101211,35.85538448,127.11982418
2717,전주동물원,JUB306101213,35.85448497,127.14153729
2718,화개네거리,JUB306101214,35.85561051,127.06893191
2719,팔복예술공장,JUB306101215,35.85588544,127.10059332
2720,화개네거리,JUB306101221,35.85629267,127.06824743
2721,회룡마을,JUB306101222,35.85637604,127.03484978
2722,회룡마을,JUB306101224,35.85639092,127.03471506
2723,호남고속,JUB306101228,35.85667894,127.10386819
2724,송천삼거리.송천초교,JUB306101229,35.85668235,127.11984346
2725,팔복예술공장.동명기계,JUB306101231,35.8562058,127.1007816
2726,호남고속,JUB306101232,35.85689522,127.10457561
2727,송천1동주민센터,JUB306101233,35.85701397,127.12077329
2728,화개마을,JUB306101234,35.85771813,127.06743908
2729,화개마을,JUB306101235,35.85772649,127.06696338
2730,원동마을,JUB306101237,35.8576642,127.0350096
2731,호성주공,JUB306101239,35.85784878,127.15195548
2732,원동마을,JUB306101240,35.8578175,127.0350032
2733,휴비스전주공장,JUB306101243,35.85805152,127.09646779
2734,호성주공,JUB306101244,35.85813228,127.15339778
2735,호성동신아파트,JUB306101245,35.85815573,127.1552294
2736,동제마을,JUB306101246,35.85836557,127.06334892
2737,호성동신아파트,JUB306101247,35.85831731,127.15565437
2738,휴비스전주공장,JUB306101248,35.85843146,127.09646937
2739,송천동2파출소,JUB306101249,35.85863312,127.11781497
2740,송천2파출소,JUB306101250,35.85863312,127.11802905
2741,기린원,JUB306101251,35.85863599,127.15825599
2742,기린원,JUB306101252,35.85873009,127.15807529
2743,동제마을,JUB306101253,35.85887418,127.06345516
2744,야전리.유니온시티,JUB306101254,35.85885709,127.10456989
2745,야전리,JUB306101261,35.85957322,127.10355762
2746,양마마을,JUB306101262,35.85961184,127.06809471
2747,호성동아아파트,JUB306101264,35.85959779,127.15374443
2748,기린대로경제통상진흥원,JUB306101265,35.85976063,127.09252754
2749,양마마을,JUB306101267,35.86005547,127.06771676
2750,천일강변아파트,JUB306101268,35.86004601,127.11447243
2751,기린대로경제통상진흥원,JUB306101272,35.86015131,127.09288621
2752,전라고,JUB306101274,35.8605886,127.1211436
2753,호성동아아파트,JUB306101279,35.86045947,127.15352754
2754,전라고,JUB306101280,35.86055764,127.12156208
2755,정암마을,JUB306101287,35.86184713,127.06229145
2756,팔선마을,JUB306101289,35.86218725,127.04124714
2757,팔선마을,JUB306101290,35.86222694,127.04114798
2758,정암마을,JUB306101292,35.86260577,127.0628015
2759,호성중,JUB306101293,35.86262591,127.15972862
2760,전주출입국외국인사무소,JUB306101294,35.86273498,127.15073428
2761,호성중,JUB306101296,35.86282692,127.16008806
2762,송천대명아파트,JUB306101297,35.8630123,127.11478688
2763,도시첨단산업단지,JUB306101299,35.86308036,127.0852655
2764,팔복예술공장.연탄공장,JUB306101304,35.86347067,127.10129843
2765,연탄공장,JUB306101305,35.86348636,127.10145969
2766,도시첨단산업단지,JUB306101306,35.86358541,127.08507649
2767,송북초교,JUB306101307,35.86363645,127.12369476
2768,송천대명아파트,JUB306101308,35.86366623,127.11436691
2769,호성동주민센터,JUB306101310,35.86374311,127.15036145
2770,면허시험장월드컵경기장,JUB306101311,35.8629971,127.06874558
